frameIndex,localTime,globalTime
991,59997.004418643,119961.00394618468
992,59997.037744632,119961.03727217368
993,59997.071092047,119961.07061958869
994,59997.104417327,119961.10394486868
995,59997.137747992,119961.13727553368
996,59997.171074355,119961.17060189668
997,59997.204411355,119961.20393889668
998,59997.237740133,119961.23726767467
999,59997.271078134,119961.27060567567
1000,59997.304394717,119961.30392225868
1001,59997.337730868,119961.33725840968
1002,59997.371054316,119961.37058185769
1003,59997.404402127,119961.40392966868
1004,59997.437726885,119961.43725442668
1005,59997.471055528,119961.47058306969
1006,59997.504396911,119961.50392445267
1007,59997.537719918,119961.53724745968
1008,59997.571039687,119961.57056722869
1009,59997.604381403,119961.60390894467
1010,59997.637711673,119961.63723921467
1011,59997.671043013,119961.67057055468
1012,59997.70436675,119961.70389429168
1013,59997.737696337,119961.73722387868
1014,59997.77102657,119961.77055411169
1015,59997.80437249,119961.80390003168
1016,59997.837692265,119961.83721980668
1017,59997.871037601,119961.87056514269
1018,59997.904363563,119961.90389110468
1019,59997.937697378,119961.93722491967
1020,59997.971021465,119961.97054900668
1021,59998.004345822,119962.00387336369
1022,59998.037683653,119962.03721119468
1023,59998.071012423,119962.07053996468
1024,59998.104346305,119962.10387384667
1025,59998.13768145,119962.13720899168
1026,59998.171007042,119962.17053458368
1027,59998.204335131,119962.20386267267
1028,59998.237676191,119962.23720373269
1029,59998.271002088,119962.27052962968
1030,59998.304328803,119962.30385634469
1031,59998.337669643,119962.33719718468
1032,59998.371001632,119962.37052917367
1033,59998.404339134,119962.40386667568
1034,59998.437656659,119962.43718420068
1035,59998.470998245,119962.47052578669
1036,59998.504318103,119962.50384564468
1037,59998.537656023,119962.53718356468
1038,59998.570995505,119962.57052304668
1039,59998.604325009,119962.60385255067
1040,59998.63764966,119962.63717720169
1041,59998.670974702,119962.67050224368
1042,59998.704309501,119962.70383704267
1043,59998.737648943,119962.73717648469
1044,59998.770975404,119962.77050294567
1045,59998.804302223,119962.80382976469
1046,59998.837627013,119962.83715455468
1047,59998.870957708,119962.87048524967
1048,59998.904296334,119962.90382387568
1049,59998.93763646,119962.93716400169
1050,59998.97095957,119962.97048711168
1051,59999.004295697,119963.00382323869
1052,59999.037618397,119963.03714593868
1053,59999.070949896,119963.07047743768
1054,59999.104280217,119963.10380775869
1055,59999.137616841,119963.13714438268
1056,59999.17093908,119963.17046662168
1057,59999.204280245,119963.20380778669
1058,59999.237619661,119963.23714720269
1059,59999.270952107,119963.27047964868
1060,59999.30427723,119963.30380477168
1061,59999.337600264,119963.33712780569
1062,59999.370936388,119963.37046392968
1063,59999.404275001,119963.40380254269
1064,59999.437594708,119963.43712224968
1065,59999.470925405,119963.47045294668
1066,59999.504257653,119963.50378519468
1067,59999.537598892,119963.53712643369
1068,59999.570921682,119963.57044922368
1069,59999.604259677,119963.60378721869
1070,59999.637588043,119963.63711558469
1071,59999.670909708,119963.67043724968
1072,59999.704251188,119963.70377872969
1073,59999.737587481,119963.73711502268
1074,59999.770913216,119963.77044075768
1075,59999.804248216,119963.80377575768
1076,59999.837568035,119963.83709557669
1077,59999.870910745,119963.87043828669
1078,59999.904229746,119963.90375728768
1079,59999.937569147,119963.93709668868
1080,59999.970890233,119963.97041777469
1081,60000.004230637,119964.00375817867
1082,60000.037553929,119964.03708147068
1083,60000.070896624,119964.07042416568
1084,60000.104227957,119964.10375549868
1085,60000.137550653,119964.13707819468
1086,60000.170881861,119964.17040940268
1087,60000.204213902,119964.20374144368
1088,60000.237539431,119964.23706697268
1089,60000.270884847,119964.27041238868
1090,60000.304203459,119964.30373100069
1091,60000.337547709,119964.33707525069
1092,60000.37087602,119964.37040356168
1093,60000.404206024,119964.40373356568
1094,60000.437533715,119964.43706125667
1095,60000.470867385,119964.47039492667
1096,60000.504202284,119964.50372982568
1097,60000.537521996,119964.53704953767
1098,60000.570850769,119964.57037831069
1099,60000.604185439,119964.60371298068
1100,60000.637526859,119964.63705440068
1101,60000.670858512,119964.67038605368
1102,60000.704175139,119964.70370268068
1103,60000.737516416,119964.73704395768
1104,60000.770855291,119964.77038283268
1105,60000.804174818,119964.80370235967
1106,60000.837509153,119964.83703669469
1107,60000.870831446,119964.87035898768
1108,60000.904174431,119964.90370197268
1109,60000.937500931,119964.93702847269
1110,60000.970831666,119964.97035920768
1111,60001.004163787,119965.00369132869
1112,60001.037499516,119965.03702705768
1113,60001.070833313,119965.07036085468
1114,60001.104149835,119965.10367737668
1115,60001.137487174,119965.13701471567
1116,60001.170816236,119965.17034377769
1117,60001.204157825,119965.20368536668
1118,60001.23748179,119965.23700933167
1119,60001.270822268,119965.27034980968
1120,60001.304133317,119965.30366085868
1121,60001.337477362,119965.33700490367
1122,60001.37080465,119965.37033219168
1123,60001.404131806,119965.40365934768
1124,60001.437461345,119965.43698888668
1125,60001.470804126,119965.47033166769
1126,60001.504128167,119965.50365570869
1127,60001.537474082,119965.53700162368
1128,60001.570794277,119965.57032181868
1129,60001.60413515,119965.60366269169
1130,60001.637460557,119965.63698809867
1131,60001.670788259,119965.67031580067
1132,60001.704123497,119965.70365103868
1133,60001.737454038,119965.73698157968
1134,60001.770777691,119965.77030523268
1135,60001.804102607,119965.80363014867
1136,60001.837453552,119965.83698109369
1137,60001.870781344,119965.87030888567
1138,60001.904101677,119965.90362921868
1139,60001.937441456,119965.93696899767
1140,60001.970766122,119965.97029366367
1141,60002.00409316,119966.00362070168
1142,60002.037429032,119966.03695657369
1143,60002.070754896,119966.07028243768
1144,60002.104086352,119966.10361389368
1145,60002.137424842,119966.13695238368
1146,60002.170764547,119966.17029208867
1147,60002.204094419,119966.20362196068
1148,60002.237425118,119966.23695265967
1149,60002.270757697,119966.27028523869
1150,60002.304072855,119966.30360039667
1151,60002.33741177,119966.33693931167
1152,60002.370745177,119966.37027271869
1153,60002.404075132,119966.40360267367
1154,60002.437405165,119966.43693270668
1155,60002.470739368,119966.47026690969
1156,60002.504078235,119966.50360577667
1157,60002.53741044,119966.53693798168
1158,60002.570723222,119966.57025076367
1159,60002.604065678,119966.60359321968
1160,60002.63738434,119966.63691188168
1161,60002.670714112,119966.67024165369
1162,60002.704062238,119966.70358977967
1163,60002.73738364,119966.73691118168
1164,60002.770719016,119966.77024655769
1165,60002.804057127,119966.80358466868
1166,60002.837379169,119966.83690671068
1167,60002.870707669,119966.87023521068
1168,60002.904048946,119966.90357648768
1169,60002.937383031,119966.93691057268
1170,60002.970701391,119966.97022893268
1171,60003.004034558,119967.00356209968
1172,60003.037377793,119967.03690533468
1173,60003.070690087,119967.07021762867
1174,60003.104040197,119967.10356773868
1175,60003.137365531,119967.13689307269
1176,60003.170686726,119967.17021426768
1177,60003.204020809,119967.20354835068
1178,60003.237346851,119967.23687439268
1179,60003.27069642,119967.27022396168
1180,60003.30401588,119967.30354342167
1181,60003.337342768,119967.33687030968
1182,60003.370687565,119967.37021510668
1183,60003.404001196,119967.40352873769
1184,60003.437341551,119967.43686909268
1185,60003.470679598,119967.47020713968
1186,60003.504013285,119967.50354082667
1187,60003.537327625,119967.53685516669
1188,60003.57066652,119967.57019406167
1189,60003.603998694,119967.60352623567
1190,60003.6373336,119967.63686114168
1191,60003.670666101,119967.67019364268
1192,60003.703989338,119967.70351687967
1193,60003.737318672,119967.73684621368
1194,60003.770649323,119967.77017686468
1195,60003.80398245,119967.80350999167
1196,60003.837316684,119967.83684422568
1197,60003.870646727,119967.87017426868
1198,60003.903968188,119967.90349572968
1199,60003.937316754,119967.93684429568
1200,60003.970648086,119967.97017562768
1201,60004.0039719,119968.00349944168
1202,60004.037310321,119968.03683786269
1203,60004.070641677,119968.07016921867
1204,60004.10396785,119968.10349539168
1205,60004.137296729,119968.13682427068
1206,60004.170628168,119968.17015570968
1207,60004.203955257,119968.20348279868
1208,60004.237287111,119968.23681465269
1209,60004.270621908,119968.27014944967
1210,60004.30395094,119968.30347848168
1211,60004.337293899,119968.33682144068
1212,60004.370618094,119968.37014563568
1213,60004.403942136,119968.40346967768
1214,60004.437288162,119968.43681570368
1215,60004.470600582,119968.47012812368
1216,60004.503951315,119968.50347885667
1217,60004.537278691,119968.53680623267
1218,60004.570604593,119968.57013213469
1219,60004.603924386,119968.60345192769
1220,60004.637261888,119968.63678942967
1221,60004.670596665,119968.67012420668
1222,60004.703925957,119968.70345349869
1223,60004.737255875,119968.73678341668
1224,60004.770581901,119968.77010944267
1225,60004.803918344,119968.80344588569
1226,60004.837247013,119968.83677455469
1227,60004.870582848,119968.87011038969
1228,60004.903911832,119968.90343937368
1229,60004.937246917,119968.93677445868
1230,60004.970573994,119968.97010153567
1231,60005.003914701,119969.00344224268
1232,60005.037243481,119969.03677102269
1233,60005.07056902,119969.07009656169
1234,60005.103900176,119969.10342771768
1235,60005.137235466,119969.13676300767
1236,60005.17056534,119969.17009288169
1237,60005.203897036,119969.20342457769
1238,60005.237226203,119969.23675374468
1239,60005.270548315,119969.27007585668
1240,60005.303892804,119969.30342034568
1241,60005.33721791,119969.33674545167
1242,60005.370542206,119969.37006974767
1243,60005.403871437,119969.40339897868
1244,60005.437207858,119969.43673539968
1245,60005.470541697,119969.47006923868
1246,60005.503875219,119969.50340276069
1247,60005.537198432,119969.53672597368
1248,60005.57054558,119969.57007312168
1249,60005.603877376,119969.60340491768
1250,60005.637205253,119969.63673279468
1251,60005.670532791,119969.67006033269
1252,60005.703867073,119969.70339461468
1253,60005.737196029,119969.73672357068
1254,60005.77052802,119969.77005556168
1255,60005.803857184,119969.80338472567
1256,60005.837186264,119969.83671380568
1257,60005.870513044,119969.87004058568
1258,60005.903842083,119969.90336962468
1259,60005.937175469,119969.93670301068
1260,60005.970517973,119969.97004551468
1261,60006.003850913,119970.00337845468
1262,60006.037166461,119970.03669400269
1263,60006.070510858,119970.07003839969
1264,60006.103827695,119970.10335523667
1265,60006.137161784,119970.13668932568
1266,60006.170497889,119970.17002543068
1267,60006.203829227,119970.20335676867
1268,60006.237158041,119970.23668558268
1269,60006.270490256,119970.27001779768
1270,60006.303817582,119970.30334512368
1271,60006.337153166,119970.33668070768
1272,60006.37049757,119970.37002511168
1273,60006.403826027,119970.40335356869
1274,60006.437142807,119970.43667034869
1275,60006.470484263,119970.47001180469
1276,60006.503806555,119970.50333409669
1277,60006.537154168,119970.53668170968
1278,60006.570471001,119970.56999854269
1279,60006.603801604,119970.60332914567
1280,60006.637145482,119970.63667302368
1281,60006.670474882,119970.67000242368
1282,60006.703803551,119970.70333109268
1283,60006.737133012,119970.73666055368
1284,60006.770461578,119970.76998911968
1285,60006.803801247,119970.80332878868
1286,60006.837129482,119970.83665702368
1287,60006.87045361,119970.86998115169
1288,60006.90377926,119970.90330680169
1289,60006.937120765,119970.93664830667
1290,60006.970449126,119970.96997666768
1291,60007.003788794,119971.00331633567
1292,60007.037110864,119971.03663840568
1293,60007.070451989,119971.06997953067
1294,60007.103782349,119971.10330989068
1295,60007.137110808,119971.13663834968
1296,60007.170437017,119971.16996455868
1297,60007.203762211,119971.20328975268
1298,60007.237102004,119971.23662954569
1299,60007.2704325,119971.26996004168
1300,60007.303761789,119971.30328933068
1301,60007.337093195,119971.33662073668
1302,60007.370427193,119971.36995473468
1303,60007.403747814,119971.40327535568
1304,60007.437083471,119971.43661101267
1305,60007.470408469,119971.46993601069
1306,60007.503751917,119971.50327945867
1307,60007.537071039,119971.53659858069
1308,60007.57041732,119971.56994486168
1309,60007.60374982,119971.60327736169
1310,60007.63707456,119971.63660210167
1311,60007.670399182,119971.66992672368
1312,60007.703727672,119971.70325521368
1313,60007.737066251,119971.73659379268
1314,60007.770390326,119971.76991786767
1315,60007.803738989,119971.80326653068
1316,60007.837066569,119971.83659411067
1317,60007.870395768,119971.86992330968
1318,60007.903723016,119971.90325055769
1319,60007.93705934,119971.93658688168
1320,60007.970384211,119971.96991175268
1321,60008.003715953,119972.00324349468
1322,60008.037043116,119972.03657065768
1323,60008.070380737,119972.06990827867
1324,60008.103708978,119972.10323651967
1325,60008.137043307,119972.13657084867
1326,60008.170370756,119972.16989829768
1327,60008.203704878,119972.20323241968
1328,60008.237040161,119972.23656770268
1329,60008.270372767,119972.26990030869
1330,60008.303693667,119972.30322120868
1331,60008.33703292,119972.33656046167
1332,60008.37036786,119972.36989540167
1333,60008.40369124,119972.40321878168
1334,60008.437017429,119972.43654497068
1335,60008.470358601,119972.46988614267
1336,60008.503674979,119972.50320252069
1337,60008.537020169,119972.53654771068
1338,60008.570345132,119972.56987267369
1339,60008.603668825,119972.60319636669
1340,60008.637002161,119972.63652970268
1341,60008.670341894,119972.66986943569
1342,60008.703664772,119972.70319231368
1343,60008.737008608,119972.73653614968
1344,60008.770331592,119972.76985913368
1345,60008.803655846,119972.80318338767
1346,60008.83699541,119972.83652295168
1347,60008.870329955,119972.86985749668
1348,60008.903649605,119972.90317714668
1349,60008.936988863,119972.93651640468
1350,60008.970321389,119972.96984893069
1351,60009.003657016,119973.00318455769
1352,60009.036987709,119973.03651525069
1353,60009.070318544,119973.06984608568
1354,60009.103648612,119973.10317615367
1355,60009.136967697,119973.13649523868
1356,60009.170305447,119973.16983298867
1357,60009.203644975,119973.20317251669
1358,60009.236970267,119973.23649780868
1359,60009.270303592,119973.26983113369
1360,60009.303635383,119973.30316292468
1361,60009.33697137,119973.33649891168
1362,60009.370293327,119973.36982086868
1363,60009.403627243,119973.40315478468
1364,60009.436952481,119973.43648002268
1365,60009.470292397,119973.46981993868
1366,60009.503627301,119973.50315484268
1367,60009.536947039,119973.53647458067
1368,60009.570274732,119973.56980227368
1369,60009.603610612,119973.60313815367
1370,60009.636941468,119973.63646900968
1371,60009.670267681,119973.66979522268
1372,60009.703604204,119973.70313174569
1373,60009.736940375,119973.73646791668
1374,60009.770261004,119973.76978854567
1375,60009.803610277,119973.80313781867
1376,60009.836926323,119973.83645386467
1377,60009.870264637,119973.86979217868
1378,60009.903598016,119973.90312555767
1379,60009.936928176,119973.93645571769
1380,60009.970263468,119973.96979100967
1381,60010.003583926,119974.00311146768
1382,60010.036923329,119974.03645087068
1383,60010.070248079,119974.06977562068
1384,60010.103581692,119974.10310923368
1385,60010.13692015,119974.13644769168
1386,60010.170235801,119974.16976334268
1387,60010.203574261,119974.20310180268
1388,60010.236901535,119974.23642907667
1389,60010.270228744,119974.26975628568
1390,60010.303566437,119974.30309397868
1391,60010.336903062,119974.33643060368
1392,60010.370232923,119974.36976046467
1393,60010.403568217,119974.40309575868
1394,60010.43689526,119974.43642280168
1395,60010.470216704,119974.46974424568
1396,60010.50355433,119974.50308187168
1397,60010.536894605,119974.53642214669
1398,60010.570208444,119974.56973598569
1399,60010.603558181,119974.60308572269
1400,60010.636874681,119974.63640222268
1401,60010.670219055,119974.66974659669
1402,60010.703533085,119974.70306062668
1403,60010.736871044,119974.73639858568
1404,60010.770209362,119974.76973690369
1405,60010.803538696,119974.80306623768
1406,60010.836866974,119974.83639451567
1407,60010.870203391,119974.86973093268
1408,60010.903526034,119974.90305357569
1409,60010.936866663,119974.93639420468
1410,60010.970187935,119974.96971547668
1411,60011.003531023,119975.00305856467
1412,60011.036860255,119975.03638779669
1413,60011.070182092,119975.06970963368
1414,60011.103518721,119975.10304626268
1415,60011.136837786,119975.13636532768
1416,60011.17018629,119975.16971383168
1417,60011.203509439,119975.20303698067
1418,60011.236844068,119975.23637160967
1419,60011.27018109,119975.26970863168
1420,60011.303495677,119975.30302321867
1421,60011.336834828,119975.33636236968
1422,60011.370163456,119975.36969099767
1423,60011.403497418,119975.40302495968
1424,60011.4368284,119975.43635594168
1425,60011.470152403,119975.46967994468
1426,60011.50348151,119975.50300905168
1427,60011.536818307,119975.53634584868
1428,60011.570144452,119975.56967199368
1429,60011.603486125,119975.60301366668
1430,60011.636805771,119975.63633331268
1431,60011.67014961,119975.66967715169
1432,60011.703479823,119975.70300736467
1433,60011.736801262,119975.73632880367
1434,60011.770141099,119975.76966864069
1435,60011.80348033,119975.80300787168
1436,60011.836812001,119975.83633954267
1437,60011.870135482,119975.86966302368
1438,60011.903467407,119975.90299494867
1439,60011.936805681,119975.93633322268
1440,60011.970133142,119975.96966068368
1441,60012.00345525,119976.00298279169
1442,60012.036786795,119976.03631433667
1443,60012.070128006,119976.06965554768
1444,60012.103445573,119976.10297311467
1445,60012.136790325,119976.13631786668
1446,60012.170115641,119976.16964318269
1447,60012.20344331,119976.20297085168
1448,60012.236773943,119976.23630148468
1449,60012.27011323,119976.26964077167
1450,60012.303449471,119976.30297701267
1451,60012.336780468,119976.33630800969
1452,60012.370104836,119976.36963237768
1453,60012.403446039,119976.40297358068
1454,60012.436767659,119976.43629520068
1455,60012.470093276,119976.46962081769
1456,60012.503425479,119976.50295302068
1457,60012.536763502,119976.53629104368
1458,60012.570099794,119976.56962733567
1459,60012.603425322,119976.60295286367
1460,60012.636742405,119976.63626994667
1461,60012.670093696,119976.66962123767
1462,60012.703405558,119976.70293309967
1463,60012.736738849,119976.73626639068
1464,60012.770068419,119976.76959596068
1465,60012.803398087,119976.80292562868
1466,60012.836731115,119976.83625865668
1467,60012.870070739,119976.86959828068
1468,60012.903404858,119976.90293239968
1469,60012.936737855,119976.93626539668
1470,60012.970060263,119976.96958780468
1471,60013.003397301,119977.00292484267
1472,60013.036728924,119977.03625646568
1473,60013.070057747,119977.06958528867
1474,60013.103389036,119977.10291657769
1475,60013.136731776,119977.13625931769
1476,60013.170051356,119977.16957889768
1477,60013.203382999,119977.20291054068
1478,60013.236713126,119977.23624066768
1479,60013.270050985,119977.26957852667
1480,60013.303386153,119977.30291369467
1481,60013.336702972,119977.33623051368
1482,60013.370028516,119977.36955605767
1483,60013.40336885,119977.40289639168
1484,60013.436698376,119977.43622591769
1485,60013.470029627,119977.46955716869
1486,60013.503357029,119977.50288457068
1487,60013.536697205,119977.53622474668
1488,60013.57001707,119977.56954461167
1489,60013.60336265,119977.60289019169
1490,60013.636687141,119977.63621468269
1491,60013.67001443,119977.66954197167
1492,60013.703344261,119977.70287180267
1493,60013.73668046,119977.73620800168
1494,60013.770016664,119977.76954420569
1495,60013.80335332,119977.80288086168
1496,60013.836675402,119977.83620294368
1497,60013.870003675,119977.86953121668
1498,60013.903337425,119977.90286496669
1499,60013.93666237,119977.93618991168
1500,60013.969991454,119977.96951899568
1501,60014.003339746,119978.00286728768
1502,60014.036665733,119978.03619327469
1503,60014.069994399,119978.06952194068
1504,60014.103315677,119978.10284321869
1505,60014.136646303,119978.13617384469
1506,60014.169988039,119978.16951558068
1507,60014.203313032,119978.20284057368
1508,60014.236658015,119978.23618555669
1509,60014.269984352,119978.26951189368
1510,60014.303318667,119978.30284620868
1511,60014.336645962,119978.33617350369
1512,60014.369975174,119978.36950271568
1513,60014.403301699,119978.40282924069
1514,60014.436635534,119978.43616307568
1515,60014.46997631,119978.46950385168
1516,60014.503292313,119978.50281985468
1517,60014.536635804,119978.53616334568
1518,60014.569963388,119978.56949092969
1519,60014.603293138,119978.60282067969
1520,60014.636615418,119978.63614295967
1521,60014.669951126,119978.66947866768
1522,60014.703291612,119978.70281915368
1523,60014.736613779,119978.73614132068
1524,60014.769938765,119978.76946630668
1525,60014.803285097,119978.80281263868
1526,60014.836606919,119978.83613446068
1527,60014.869944376,119978.86947191769
1528,60014.903282821,119978.90281036268
1529,60014.936609112,119978.93613665368
1530,60014.969940766,119978.96946830768
1531,60015.003257017,119979.00278455869
1532,60015.036596267,119979.03612380868
1533,60015.069932335,119979.06945987669
1534,60015.103251503,119979.10277904468
1535,60015.136596781,119979.13612432269
1536,60015.169916448,119979.16944398968
1537,60015.20326228,119979.20278982169
1538,60015.236583027,119979.23611056869
1539,60015.26992306,119979.26945060169
1540,60015.303250389,119979.30277793069
1541,60015.336583677,119979.33611121868
1542,60015.369918126,119979.36944566769
1543,60015.403241206,119979.40276874768
1544,60015.436581364,119979.43610890568
1545,60015.469898403,119979.46942594467
1546,60015.503228685,119979.50275622668
1547,60015.536573723,119979.53610126468
1548,60015.56989634,119979.56942388168
1549,60015.603237335,119979.60276487668
1550,60015.636557994,119979.63608553569
1551,60015.669889698,119979.66941723968
1552,60015.703233194,119979.70276073567
1553,60015.736563019,119979.73609056068
1554,60015.769880473,119979.76940801469
1555,60015.803210465,119979.80273800668
1556,60015.836539044,119979.83606658567
1557,60015.869879743,119979.86940728468
1558,60015.903221447,119979.90274898868
1559,60015.936545189,119979.93607273068
1560,60015.969877393,119979.96940493467
1561,60016.003196389,119980.00272393068
1562,60016.036533505,119980.03606104667
1563,60016.069866917,119980.06939445868
1564,60016.103194324,119980.10272186568
1565,60016.136535531,119980.13606307268
1566,60016.169851887,119980.16937942868
1567,60016.203191884,119980.20271942568
1568,60016.236513706,119980.23604124767
1569,60016.269849581,119980.26937712268
1570,60016.303196233,119980.30272377469
1571,60016.336527026,119980.33605456768
1572,60016.369842943,119980.36937048468
1573,60016.403178095,119980.40270563669
1574,60016.43651197,119980.43603951168
1575,60016.469852291,119980.46937983268
1576,60016.503166957,119980.50269449869
1577,60016.536510194,119980.53603773567
1578,60016.569842694,119980.56937023568
1579,60016.603172235,119980.60269977667
1580,60016.636491223,119980.63601876468
1581,60016.66983268,119980.66936022168
1582,60016.703167499,119980.70269504067
1583,60016.7364805,119980.73600804168
1584,60016.769811321,119980.76933886268
1585,60016.803151738,119980.80267927967
1586,60016.836484962,119980.83601250369
1587,60016.869818257,119980.86934579868
1588,60016.90313778,119980.90266532169
1589,60016.936480618,119980.93600815968
1590,60016.969810766,119980.96933830768
1591,60017.00314152,119981.00266906168
1592,60017.036476482,119981.03600402368
1593,60017.069794088,119981.06932162968
1594,60017.103126009,119981.10265355068
1595,60017.136464116,119981.13599165768
1596,60017.169793129,119981.16932067068
1597,60017.203116992,119981.20264453368
1598,60017.236449242,119981.23597678368
1599,60017.269784241,119981.26931178267
1600,60017.303118603,119981.30264614467
1601,60017.33645981,119981.33598735169
1602,60017.369776881,119981.36930442268
1603,60017.403108673,119981.40263621468
1604,60017.436449368,119981.43597690968
1605,60017.469781868,119981.46930940967
1606,60017.503103052,119981.50263059368
1607,60017.536448305,119981.53597584668
1608,60017.569766536,119981.56929407768
1609,60017.603109582,119981.60263712368
1610,60017.636424523,119981.63595206468
1611,60017.669760693,119981.66928823468
1612,60017.703088739,119981.70261628067
1613,60017.736433636,119981.73596117768
1614,60017.769749516,119981.76927705768
1615,60017.803097415,119981.80262495668
1616,60017.836421469,119981.83594901068
1617,60017.86974704,119981.86927458168
1618,60017.90307233,119981.90259987168
1619,60017.936422329,119981.93594987068
1620,60017.969734277,119981.96926181868
1621,60018.003078398,119982.00260593968
1622,60018.036402097,119982.03592963869
1623,60018.06973822,119982.06926576167
1624,60018.103067708,119982.10259524969
1625,60018.136400707,119982.13592824868
1626,60018.169725235,119982.16925277669
1627,60018.203066028,119982.20259356967
1628,60018.236393483,119982.23592102468
1629,60018.269714306,119982.26924184768
1630,60018.303057221,119982.30258476269
1631,60018.336377876,119982.33590541768
1632,60018.369725374,119982.36925291568
1633,60018.403046946,119982.40257448767
1634,60018.43637811,119982.43590565168
1635,60018.469712598,119982.46924013968
1636,60018.503038102,119982.50256564368
1637,60018.536383551,119982.53591109268
1638,60018.56970884,119982.56923638168
1639,60018.60303508,119982.60256262167
1640,60018.636364368,119982.63589190968
1641,60018.669689824,119982.66921736568
1642,60018.703036938,119982.70256447968
1643,60018.736354561,119982.73588210269
1644,60018.769697385,119982.76922492668
1645,60018.803033423,119982.80256096469
1646,60018.836346164,119982.83587370568
1647,60018.86967987,119982.86920741168
1648,60018.903008277,119982.90253581868
1649,60018.936342565,119982.93587010668
1650,60018.96968677,119982.96921431168
1651,60019.003017177,119983.00254471868
1652,60019.036334674,119983.03586221568
1653,60019.069676456,119983.06920399767
1654,60019.103009411,119983.10253695268
1655,60019.136345777,119983.13587331868
1656,60019.169673855,119983.16920139668
1657,60019.202996139,119983.20252368068
1658,60019.236325927,119983.23585346868
1659,60019.269653799,119983.26918134067
1660,60019.302985039,119983.30251258067
1661,60019.336331704,119983.33585924568
1662,60019.369654653,119983.36918219467
1663,60019.40298765,119983.40251519167
1664,60019.436309222,119983.43583676367
1665,60019.469651887,119983.46917942868
1666,60019.502981284,119983.50250882568
1667,60019.536309075,119983.53583661668
1668,60019.56964102,119983.56916856169
1669,60019.602971687,119983.60249922868
1670,60019.636294813,119983.63582235467
1671,60019.66962784,119983.66915538168
1672,60019.702966882,119983.70249442369
1673,60019.736298702,119983.73582624368
1674,60019.769638326,119983.76916586768
1675,60019.802950641,119983.80247818268
1676,60019.83629031,119983.83581785168
1677,60019.869615753,119983.86914329468
1678,60019.902957711,119983.90248525268
1679,60019.936278048,119983.93580558969
1680,60019.969620281,119983.96914782267
1681,60020.002955825,119984.00248336668
1682,60020.036271476,119984.03579901767
1683,60020.069617352,119984.06914489367
1684,60020.102934171,119984.10246171268
1685,60020.136265921,119984.13579346269
1686,60020.169602362,119984.16912990369
1687,60020.20293674,119984.20246428168
1688,60020.236263617,119984.23579115869
1689,60020.26959535,119984.26912289168
1690,60020.30291727,119984.30244481168
1691,60020.336264712,119984.33579225368
1692,60020.369593005,119984.36912054667
1693,60020.402915197,119984.40244273868
1694,60020.436261992,119984.43578953369
1695,60020.469582159,119984.46910970067
1696,60020.502905739,119984.50243328068
1697,60020.536251654,119984.53577919568
1698,60020.569583102,119984.56911064367
1699,60020.60291639,119984.60244393168
1700,60020.636235296,119984.63576283769
1701,60020.669573586,119984.66910112769
1702,60020.702900909,119984.70242845068
1703,60020.736237031,119984.73576457269
1704,60020.769571354,119984.76909889569
1705,60020.802899855,119984.80242739667
1706,60020.836225346,119984.83575288768
1707,60020.869548092,119984.86907563367
1708,60020.902890423,119984.90241796468
1709,60020.936219913,119984.93574745467
1710,60020.969548909,119984.96907645068
1711,60021.002892484,119985.00242002567
1712,60021.036210396,119985.03573793768
1713,60021.069543763,119985.06907130468
1714,60021.102874008,119985.10240154968
1715,60021.136201179,119985.13572872068
1716,60021.169534505,119985.16906204668
1717,60021.202862039,119985.20238958068
1718,60021.236206951,119985.23573449269
1719,60021.269527611,119985.26905515269
1720,60021.302861439,119985.30238898068
1721,60021.336195724,119985.33572326569
1722,60021.369536094,119985.36906363568
1723,60021.402858421,119985.40238596269
1724,60021.436193457,119985.43572099868
1725,60021.469521109,119985.46904865067
1726,60021.502850892,119985.50237843368
1727,60021.536182846,119985.53571038769
1728,60021.569518051,119985.56904559268
1729,60021.602845043,119985.60237258469
1730,60021.636183455,119985.63571099668
1731,60021.669511113,119985.66903865468
1732,60021.702844733,119985.70237227468
1733,60021.736176434,119985.73570397569
1734,60021.769499805,119985.76902734669
1735,60021.802836639,119985.80236418068
1736,60021.836174174,119985.83570171568
1737,60021.869504001,119985.86903154268
1738,60021.902825287,119985.90235282868
1739,60021.936152281,119985.93567982268
1740,60021.969481526,119985.96900906769
1741,60022.002817978,119986.00234551968
1742,60022.036152056,119986.03567959768
1743,60022.069479257,119986.06900679867
1744,60022.102814534,119986.10234207568
1745,60022.136140573,119986.13566811467
1746,60022.169468062,119986.16899560369
1747,60022.202801894,119986.20232943568
1748,60022.236135431,119986.23566297267
1749,60022.269468506,119986.26899604767
1750,60022.302795502,119986.30232304368
1751,60022.336133577,119986.33566111868
1752,60022.369454157,119986.36898169867
1753,60022.402792813,119986.40232035468
1754,60022.436122393,119986.43564993469
1755,60022.469454142,119986.46898168369
1756,60022.502780553,119986.50230809467
1757,60022.536125923,119986.53565346467
1758,60022.569448207,119986.56897574868
1759,60022.602777286,119986.60230482768
1760,60022.636117195,119986.63564473667
1761,60022.669449898,119986.66897743968
1762,60022.702775601,119986.70230314268
1763,60022.736106928,119986.73563446969
1764,60022.769433507,119986.76896104869
1765,60022.802774834,119986.80230237568
1766,60022.836105661,119986.83563320269
1767,60022.869440614,119986.86896815567
