frameIndex,localTime,globalTime
835,60114.43024684,120201.06630759001
836,60114.463569671,120201.09963042101
837,60114.496894953,120201.13295570301
838,60114.530221744,120201.166282494
839,60114.563554234,120201.19961498401
840,60114.596885771,120201.23294652102
841,60114.630222804,120201.26628355401
842,60114.663555801,120201.29961655101
843,60114.696891465,120201.33295221502
844,60114.730224996,120201.36628574601
845,60114.763549827,120201.399610577
846,60114.796884067,120201.432944817
847,60114.830210064,120201.46627081401
848,60114.863539214,120201.49959996401
849,60114.896877628,120201.53293837802
850,60114.93020545,120201.56626620001
851,60114.963532032,120201.599592782
852,60114.996872699,120201.632933449
853,60115.030203852,120201.66626460201
854,60115.063524436,120201.69958518601
855,60115.096860507,120201.732921257
856,60115.13019434,120201.76625509001
857,60115.163515952,120201.799576702
858,60115.196852,120201.83291275002
859,60115.230186826,120201.866247576
860,60115.263511653,120201.89957240301
861,60115.296853313,120201.93291406301
862,60115.330177389,120201.96623813901
863,60115.363502886,120201.99956363601
864,60115.396849962,120202.032910712
865,60115.430171207,120202.06623195701
866,60115.463501532,120202.099562282
867,60115.496832987,120202.13289373701
868,60115.530174575,120202.16623532501
869,60115.563507706,120202.19956845601
870,60115.596832229,120202.23289297901
871,60115.630168941,120202.26622969101
872,60115.663481989,120202.29954273901
873,60115.696825093,120202.332885843
874,60115.730160431,120202.366221181
875,60115.763490622,120202.39955137201
876,60115.79681496,120202.43287571002
877,60115.83015143,120202.46621218
878,60115.863485757,120202.49954650701
879,60115.896808001,120202.532868751
880,60115.930149704,120202.56621045401
881,60115.963471239,120202.59953198902
882,60115.996803275,120202.63286402501
883,60116.030130686,120202.666191436
884,60116.063475888,120202.69953663801
885,60116.096789048,120202.73284979802
886,60116.130129417,120202.766190167
887,60116.163470703,120202.79953145301
888,60116.196800971,120202.83286172102
889,60116.230130221,120202.86619097102
890,60116.263462667,120202.899523417
891,60116.296783625,120202.93284437501
892,60116.330115666,120202.96617641601
893,60116.363439361,120202.99950011101
894,60116.39676907,120203.03282982
895,60116.430112557,120203.06617330702
896,60116.463444722,120203.09950547201
897,60116.496771779,120203.13283252901
898,60116.530103242,120203.16616399202
899,60116.56343214,120203.19949289001
900,60116.596762226,120203.23282297602
901,60116.630087458,120203.266148208
902,60116.663420046,120203.299480796
903,60116.696765176,120203.33282592602
904,60116.730099865,120203.36616061501
905,60116.763412203,120203.39947295301
906,60116.796751768,120203.432812518
907,60116.830081317,120203.46614206702
908,60116.863417218,120203.49947796801
909,60116.896745262,120203.53280601201
910,60116.930078287,120203.56613903701
911,60116.963417913,120203.599478663
912,60116.996740749,120203.63280149901
913,60117.030077483,120203.666138233
914,60117.063411235,120203.69947198502
915,60117.096735635,120203.73279638501
916,60117.130065347,120203.766126097
917,60117.163400224,120203.79946097401
918,60117.196720428,120203.832781178
919,60117.230049837,120203.86611058701
920,60117.263391291,120203.89945204102
921,60117.296726449,120203.93278719901
922,60117.33004432,120203.96610507001
923,60117.363382607,120203.99944335701
924,60117.396723473,120204.032784223
925,60117.430043511,120204.066104261
926,60117.463373169,120204.09943391901
927,60117.496696951,120204.13275770101
928,60117.53002823,120204.16608898001
929,60117.563377313,120204.19943806302
930,60117.596701271,120204.23276202101
931,60117.630035175,120204.266095925
932,60117.6633648,120204.29942555001
933,60117.696699286,120204.33276003602
934,60117.730029495,120204.366090245
935,60117.763353023,120204.399413773
936,60117.796682148,120204.432742898
937,60117.830013396,120204.46607414601
938,60117.863346891,120204.49940764101
939,60117.896680174,120204.53274092401
940,60117.930017795,120204.566078545
941,60117.963342161,120204.599402911
942,60117.996677158,120204.63273790802
943,60118.030011487,120204.66607223701
944,60118.063346312,120204.69940706201
945,60118.096678141,120204.732738891
946,60118.1300088,120204.76606955001
947,60118.163327827,120204.79938857701
948,60118.196669855,120204.832730605
949,60118.229993231,120204.86605398101
950,60118.263322341,120204.89938309102
951,60118.296664133,120204.93272488301
952,60118.329993093,120204.966053843
953,60118.363320453,120204.999381203
954,60118.396642039,120205.032702789
955,60118.42998019,120205.06604094
956,60118.463319691,120205.09938044101
957,60118.4966373,120205.13269805
958,60118.529984427,120205.166045177
959,60118.563302553,120205.199363303
960,60118.596646412,120205.23270716201
961,60118.629968232,120205.266028982
962,60118.663309565,120205.29937031501
963,60118.696639901,120205.33270065101
964,60118.729966969,120205.366027719
965,60118.763302929,120205.39936367901
966,60118.796619954,120205.43268070402
967,60118.829945873,120205.46600662301
968,60118.863292315,120205.49935306501
969,60118.896628317,120205.53268906701
970,60118.929943237,120205.56600398701
971,60118.963272262,120205.59933301201
972,60118.996610013,120205.632670763
973,60119.029934957,120205.66599570701
974,60119.063263834,120205.69932458401
975,60119.096610776,120205.73267152601
976,60119.129939903,120205.766000653
977,60119.16326268,120205.79932343001
978,60119.196602889,120205.83266363901
979,60119.229936042,120205.86599679201
980,60119.263265751,120205.899326501
981,60119.296595087,120205.93265583701
982,60119.329919531,120205.965980281
983,60119.363262364,120205.99932311401
984,60119.39657635,120206.03263710001
985,60119.429913767,120206.06597451701
986,60119.463241924,120206.099302674
987,60119.496579673,120206.13264042302
988,60119.529913369,120206.16597411901
989,60119.563242535,120206.19930328502
990,60119.596577243,120206.232637993
991,60119.629894897,120206.26595564702
992,60119.663240189,120206.29930093902
993,60119.696561591,120206.33262234101
994,60119.729904799,120206.36596554902
995,60119.763231287,120206.39929203701
996,60119.796563569,120206.43262431902
997,60119.829899634,120206.46596038401
998,60119.863227013,120206.499287763
999,60119.896550892,120206.532611642
1000,60119.929883708,120206.56594445801
1001,60119.963225419,120206.59928616902
1002,60119.996550109,120206.632610859
1003,60120.029873864,120206.66593461401
1004,60120.06321722,120206.69927797001
1005,60120.096538766,120206.73259951602
1006,60120.129879218,120206.76593996801
1007,60120.163203843,120206.79926459302
1008,60120.196543955,120206.832604705
1009,60120.22986183,120206.86592258001
1010,60120.263192983,120206.89925373302
1011,60120.296523401,120206.93258415101
1012,60120.329853026,120206.96591377602
1013,60120.363188637,120206.99924938701
1014,60120.396531553,120207.032592303
1015,60120.429851498,120207.06591224801
1016,60120.463186874,120207.09924762402
1017,60120.496518363,120207.13257911301
1018,60120.529843279,120207.16590402901
1019,60120.563182934,120207.19924368401
1020,60120.596514641,120207.23257539101
1021,60120.629831919,120207.265892669
1022,60120.663171962,120207.29923271202
1023,60120.696499336,120207.33256008601
1024,60120.729842739,120207.365903489
1025,60120.763155905,120207.399216655
1026,60120.796498102,120207.43255885202
1027,60120.829833435,120207.465894185
1028,60120.863165393,120207.499226143
1029,60120.896496338,120207.53255708801
1030,60120.929825587,120207.56588633702
1031,60120.963148908,120207.59920965802
1032,60120.996481491,120207.63254224102
1033,60121.029818978,120207.66587972801
1034,60121.063154727,120207.69921547701
1035,60121.09647084,120207.73253159001
1036,60121.129811048,120207.76587179801
1037,60121.163133954,120207.79919470401
1038,60121.196474661,120207.83253541101
1039,60121.229795368,120207.865856118
1040,60121.263143771,120207.899204521
1041,60121.296457811,120207.932518561
1042,60121.329799467,120207.96586021701
1043,60121.363122341,120207.99918309101
1044,60121.396468287,120208.03252903701
1045,60121.429787743,120208.06584849302
1046,60121.463124995,120208.09918574501
1047,60121.496456531,120208.13251728102
1048,60121.52977586,120208.16583661002
1049,60121.563117228,120208.19917797801
1050,60121.596451388,120208.23251213801
1051,60121.629773341,120208.26583409101
1052,60121.663111085,120208.29917183501
1053,60121.696431412,120208.33249216201
1054,60121.729767655,120208.36582840502
1055,60121.76310115,120208.39916190002
1056,60121.79643317,120208.43249392
1057,60121.829754822,120208.46581557201
1058,60121.863098532,120208.49915928202
1059,60121.896420076,120208.53248082602
1060,60121.929748436,120208.56580918601
1061,60121.963091103,120208.599151853
1062,60121.996415796,120208.63247654602
1063,60122.029747256,120208.66580800602
1064,60122.063082908,120208.69914365801
1065,60122.096402076,120208.73246282601
1066,60122.129735315,120208.76579606501
1067,60122.163068025,120208.79912877502
1068,60122.196412816,120208.83247356601
1069,60122.229728802,120208.86578955202
1070,60122.263073928,120208.89913467801
1071,60122.296404373,120208.93246512301
1072,60122.329727788,120208.96578853801
1073,60122.363068066,120208.99912881601
1074,60122.396395858,120209.03245660801
1075,60122.42972531,120209.06578606
1076,60122.463059557,120209.09912030702
1077,60122.496380171,120209.132440921
1078,60122.529725711,120209.165786461
1079,60122.563048409,120209.199109159
1080,60122.596375032,120209.232435782
1081,60122.629713821,120209.26577457102
1082,60122.663046352,120209.29910710201
1083,60122.696382893,120209.33244364301
1084,60122.729712473,120209.36577322302
1085,60122.763030296,120209.39909104601
1086,60122.796373993,120209.43243474301
1087,60122.829696658,120209.465757408
1088,60122.863038238,120209.49909898802
1089,60122.896369561,120209.53243031101
1090,60122.929683559,120209.56574430902
1091,60122.963018256,120209.599079006
1092,60122.996356505,120209.63241725501
1093,60123.029690785,120209.66575153501
1094,60123.063009659,120209.69907040901
1095,60123.096345396,120209.73240614601
1096,60123.129683687,120209.76574443701
1097,60123.163010174,120209.79907092401
1098,60123.196346424,120209.83240717402
1099,60123.229674047,120209.865734797
1100,60123.263013118,120209.899073868
1101,60123.29633045,120209.93239120001
1102,60123.329666105,120209.965726855
1103,60123.362996729,120209.99905747901
1104,60123.396322717,120210.03238346701
1105,60123.429658342,120210.065719092
1106,60123.462989666,120210.099050416
1107,60123.496323287,120210.13238403702
1108,60123.529655619,120210.16571636901
1109,60123.562985733,120210.199046483
1110,60123.596312855,120210.23237360502
1111,60123.629654844,120210.26571559401
1112,60123.662978884,120210.299039634
1113,60123.696310874,120210.33237162401
1114,60123.72963233,120210.36569308
1115,60123.762977693,120210.399038443
1116,60123.796309443,120210.43237019301
1117,60123.829639681,120210.465700431
1118,60123.862963513,120210.499024263
1119,60123.896290177,120210.53235092701
1120,60123.929619084,120210.56567983402
1121,60123.962961831,120210.59902258101
1122,60123.996294569,120210.63235531902
1123,60124.029612485,120210.66567323501
1124,60124.062958806,120210.699019556
1125,60124.096279506,120210.73234025601
1126,60124.129614032,120210.76567478201
1127,60124.16294795,120210.7990087
1128,60124.196271578,120210.83233232802
1129,60124.229607145,120210.865667895
1130,60124.262946939,120210.899007689
1131,60124.296273674,120210.93233442401
1132,60124.329609216,120210.96566996601
1133,60124.362942368,120210.99900311802
1134,60124.396256162,120211.03231691201
1135,60124.429595829,120211.06565657901
1136,60124.462934242,120211.098994992
1137,60124.496264523,120211.132325273
1138,60124.529593895,120211.16565464501
1139,60124.56292297,120211.19898372001
1140,60124.596247217,120211.232307967
1141,60124.62957888,120211.26563963
1142,60124.662923705,120211.298984455
1143,60124.696247366,120211.33230811602
1144,60124.729581691,120211.365642441
1145,60124.762917687,120211.398978437
1146,60124.796232595,120211.43229334502
1147,60124.829574925,120211.465635675
1148,60124.862902338,120211.498963088
1149,60124.896233579,120211.53229432901
1150,60124.929571492,120211.56563224201
1151,60124.962889233,120211.59894998302
1152,60124.996236688,120211.63229743802
1153,60125.029549556,120211.66561030601
1154,60125.062890258,120211.698951008
1155,60125.096227156,120211.73228790601
1156,60125.129555655,120211.76561640501
1157,60125.16287931,120211.79894006002
1158,60125.19622456,120211.83228531001
1159,60125.229544351,120211.86560510102
1160,60125.262886796,120211.89894754601
1161,60125.296205045,120211.93226579501
1162,60125.329542907,120211.96560365701
1163,60125.362867283,120211.99892803302
1164,60125.396206351,120212.032267101
1165,60125.429536101,120212.06559685101
1166,60125.462859463,120212.098920213
1167,60125.496197337,120212.13225808702
1168,60125.529528671,120212.16558942101
1169,60125.562848658,120212.198909408
1170,60125.596181783,120212.232242533
1171,60125.629522685,120212.26558343502
1172,60125.662851353,120212.29891210301
1173,60125.696192298,120212.332253048
1174,60125.729517298,120212.36557804802
1175,60125.76284163,120212.39890238001
1176,60125.79617871,120212.43223946
1177,60125.82951345,120212.4655742
1178,60125.862832531,120212.49889328101
1179,60125.896171235,120212.53223198501
1180,60125.929511144,120212.56557189401
1181,60125.96283818,120212.59889893001
1182,60125.996165547,120212.63222629702
1183,60126.029494751,120212.66555550101
1184,60126.062824573,120212.69888532301
1185,60126.096148988,120212.73220973801
1186,60126.129495269,120212.765556019
1187,60126.162822267,120212.798883017
1188,60126.196148347,120212.83220909702
1189,60126.229474672,120212.86553542201
1190,60126.262814834,120212.89887558401
1191,60126.296142783,120212.93220353301
1192,60126.329482905,120212.96554365501
1193,60126.362814353,120212.99887510302
1194,60126.396140348,120213.03220109802
1195,60126.429460419,120213.06552116902
1196,60126.462804666,120213.09886541602
1197,60126.496135363,120213.132196113
1198,60126.529459112,120213.165519862
1199,60126.562802986,120213.198863736
1200,60126.596133932,120213.232194682
1201,60126.62944964,120213.26551039002
1202,60126.662796462,120213.29885721201
1203,60126.696127044,120213.332187794
1204,60126.729451864,120213.36551261401
1205,60126.76277828,120213.39883903001
1206,60126.796117488,120213.432178238
1207,60126.829439225,120213.46549997502
1208,60126.86277535,120213.49883610001
1209,60126.896106379,120213.53216712901
1210,60126.929437585,120213.56549833501
1211,60126.962769157,120213.59882990702
1212,60126.996096865,120213.63215761501
1213,60127.029433143,120213.665493893
1214,60127.062764185,120213.69882493501
1215,60127.09609005,120213.7321508
1216,60127.129427172,120213.765487922
1217,60127.162750755,120213.79881150501
1218,60127.196092743,120213.83215349301
1219,60127.229409493,120213.865470243
1220,60127.262754313,120213.898815063
1221,60127.296079437,120213.93214018701
1222,60127.329409759,120213.965470509
1223,60127.362736965,120213.998797715
1224,60127.396080757,120214.032141507
1225,60127.429412705,120214.065473455
1226,60127.462729319,120214.09879006901
1227,60127.496060275,120214.132121025
1228,60127.529396432,120214.16545718201
1229,60127.562735803,120214.19879655301
1230,60127.596052468,120214.23211321801
1231,60127.629389625,120214.26545037501
1232,60127.662721663,120214.29878241301
1233,60127.696062237,120214.33212298702
1234,60127.729389242,120214.36544999201
1235,60127.762728611,120214.398789361
1236,60127.796052315,120214.432113065
1237,60127.829373973,120214.46543472301
1238,60127.862702677,120214.49876342701
1239,60127.896044546,120214.532105296
1240,60127.92936579,120214.56542654001
1241,60127.962697785,120214.59875853501
1242,60127.996041194,120214.63210194401
1243,60128.029364062,120214.665424812
1244,60128.062695054,120214.69875580401
1245,60128.096030795,120214.73209154501
1246,60128.129362584,120214.765423334
1247,60128.162694324,120214.798755074
1248,60128.19602407,120214.83208482001
1249,60128.229356769,120214.865417519
1250,60128.262693932,120214.89875468201
1251,60128.296015965,120214.93207671502
1252,60128.329345921,120214.96540667102
1253,60128.362672125,120214.99873287501
1254,60128.396016786,120215.03207753602
1255,60128.429346195,120215.06540694501
1256,60128.462677149,120215.09873789901
1257,60128.496010395,120215.13207114501
1258,60128.529333054,120215.16539380401
1259,60128.56267534,120215.19873609001
1260,60128.595988207,120215.23204895701
1261,60128.62933787,120215.26539862002
1262,60128.662653279,120215.29871402902
1263,60128.695982898,120215.33204364801
1264,60128.729323474,120215.36538422402
1265,60128.762654003,120215.39871475301
1266,60128.795984959,120215.432045709
1267,60128.829323155,120215.46538390502
1268,60128.862653655,120215.49871440501
1269,60128.895981268,120215.532042018
1270,60128.929318558,120215.56537930801
1271,60128.962630964,120215.59869171401
1272,60128.995970754,120215.632031504
1273,60129.029297674,120215.66535842401
1274,60129.062625543,120215.698686293
1275,60129.095975539,120215.732036289
1276,60129.129297282,120215.76535803202
1277,60129.162632317,120215.79869306702
1278,60129.195966812,120215.83202756202
1279,60129.229288305,120215.865349055
1280,60129.262630924,120215.89869167401
1281,60129.295953668,120215.93201441801
1282,60129.329289413,120215.96535016301
1283,60129.362616699,120215.99867744901
1284,60129.395949982,120216.03201073201
1285,60129.429282517,120216.06534326701
1286,60129.462617511,120216.09867826101
1287,60129.495938047,120216.131998797
1288,60129.529269875,120216.16533062501
1289,60129.562600077,120216.19866082701
1290,60129.595935862,120216.23199661201
1291,60129.629261106,120216.26532185602
1292,60129.662595517,120216.29865626701
1293,60129.695917916,120216.33197866601
1294,60129.729263538,120216.36532428801
1295,60129.762588068,120216.39864881801
1296,60129.795921234,120216.431981984
1297,60129.829260065,120216.46532081501
1298,60129.862585928,120216.49864667801
1299,60129.895913843,120216.531974593
1300,60129.929247791,120216.565308541
1301,60129.962574247,120216.598634997
1302,60129.995903361,120216.631964111
1303,60130.029230244,120216.66529099402
1304,60130.062572695,120216.69863344502
1305,60130.095892107,120216.73195285701
1306,60130.129242266,120216.765303016
1307,60130.162556345,120216.79861709502
1308,60130.19590492,120216.83196567002
1309,60130.229226249,120216.865286999
1310,60130.262550576,120216.898611326
1311,60130.295879528,120216.93194027801
1312,60130.329224231,120216.96528498101
1313,60130.362558517,120216.99861926702
1314,60130.395890302,120217.03195105202
1315,60130.429215672,120217.06527642201
1316,60130.462536708,120217.09859745801
1317,60130.495877785,120217.131938535
1318,60130.529205446,120217.16526619601
1319,60130.562548773,120217.19860952301
1320,60130.595868767,120217.231929517
1321,60130.629208053,120217.265268803
1322,60130.662540963,120217.298601713
1323,60130.695855917,120217.33191666701
1324,60130.729192535,120217.36525328501
1325,60130.762536321,120217.398597071
1326,60130.795851566,120217.43191231601
1327,60130.829191642,120217.46525239201
1328,60130.862520636,120217.49858138601
1329,60130.89585384,120217.53191459001
1330,60130.92919204,120217.56525279001
1331,60130.962506161,120217.59856691101
1332,60130.995854278,120217.631915028
1333,60131.029169265,120217.665230015
1334,60131.062515677,120217.698576427
1335,60131.09583609,120217.73189684
1336,60131.129176874,120217.765237624
1337,60131.162495869,120217.798556619
1338,60131.195834028,120217.831894778
1339,60131.229156148,120217.865216898
1340,60131.262502513,120217.898563263
1341,60131.295830886,120217.93189163602
1342,60131.329156211,120217.96521696102
1343,60131.362484005,120217.99854475501
1344,60131.395826832,120218.03188758201
1345,60131.429148119,120218.06520886901
1346,60131.462476237,120218.098536987
1347,60131.495819149,120218.13187989901
1348,60131.52913685,120218.1651976
1349,60131.562482303,120218.198543053
1350,60131.595811296,120218.23187204602
1351,60131.629128209,120218.26518895902
1352,60131.662461452,120218.298522202
1353,60131.695799102,120218.33185985201
1354,60131.729134349,120218.365195099
1355,60131.762458596,120218.39851934601
1356,60131.795797628,120218.43185837801
1357,60131.829124749,120218.46518549901
1358,60131.862458699,120218.498519449
1359,60131.895788319,120218.53184906901
1360,60131.929121062,120218.56518181201
1361,60131.962452557,120218.59851330702
1362,60131.995783055,120218.63184380501
1363,60132.029120674,120218.665181424
1364,60132.062444293,120218.69850504301
1365,60132.095764288,120218.731825038
1366,60132.129107407,120218.76516815701
1367,60132.162436359,120218.798497109
1368,60132.195758769,120218.83181951901
1369,60132.229099722,120218.865160472
1370,60132.262435716,120218.89849646602
1371,60132.295754794,120218.93181554401
1372,60132.329102204,120218.965162954
1373,60132.362418566,120218.99847931601
1374,60132.395752979,120219.031813729
1375,60132.429087641,120219.065148391
1376,60132.462425842,120219.098486592
1377,60132.495757838,120219.13181858801
1378,60132.529079455,120219.165140205
1379,60132.562417243,120219.19847799302
1380,60132.595741233,120219.23180198301
1381,60132.629069396,120219.26513014601
1382,60132.662395684,120219.29845643401
1383,60132.69573714,120219.33179789002
1384,60132.729057341,120219.36511809101
1385,60132.76239717,120219.39845792
1386,60132.795724372,120219.43178512201
1387,60132.829064075,120219.46512482502
1388,60132.862388568,120219.49844931801
1389,60132.89573048,120219.53179123001
1390,60132.929061305,120219.565122055
1391,60132.962382842,120219.59844359201
1392,60132.995715449,120219.631776199
1393,60133.029044063,120219.665104813
1394,60133.062372562,120219.698433312
1395,60133.095718641,120219.731779391
1396,60133.129051839,120219.76511258901
1397,60133.162368214,120219.79842896402
1398,60133.195694287,120219.83175503701
1399,60133.229037366,120219.86509811602
1400,60133.262362064,120219.898422814
1401,60133.295691854,120219.93175260401
1402,60133.329035634,120219.96509638401
1403,60133.362356674,120219.99841742401
1404,60133.395683756,120220.031744506
1405,60133.429012661,120220.06507341101
1406,60133.462348909,120220.09840965901
1407,60133.495686064,120220.131746814
1408,60133.529019812,120220.165080562
1409,60133.562356924,120220.19841767401
1410,60133.595683633,120220.23174438301
1411,60133.629005538,120220.265066288
1412,60133.66233929,120220.29840004002
1413,60133.695665991,120220.33172674102
1414,60133.729000486,120220.365061236
1415,60133.762323192,120220.39838394201
1416,60133.795674432,120220.431735182
1417,60133.828996554,120220.46505730401
1418,60133.862326503,120220.498387253
1419,60133.895666207,120220.53172695701
1420,60133.928982157,120220.56504290701
1421,60133.962318945,120220.598379695
1422,60133.99566056,120220.63172131001
1423,60134.028977839,120220.66503858901
1424,60134.062305506,120220.69836625601
1425,60134.0956462,120220.73170695001
1426,60134.128976576,120220.76503732601
1427,60134.162301644,120220.79836239401
1428,60134.195639853,120220.83170060301
1429,60134.228966006,120220.86502675602
1430,60134.262295133,120220.89835588301
1431,60134.29562845,120220.93168920002
1432,60134.328954371,120220.96501512101
1433,60134.362288649,120220.99834939901
1434,60134.395619274,120221.03168002401
1435,60134.42894769,120221.06500844001
1436,60134.462279928,120221.098340678
1437,60134.495616094,120221.131676844
1438,60134.52895358,120221.16501433
1439,60134.562283164,120221.198343914
1440,60134.595622233,120221.23168298301
1441,60134.628938734,120221.264999484
1442,60134.662279898,120221.298340648
1443,60134.695604174,120221.33166492402
1444,60134.728931635,120221.364992385
1445,60134.762265285,120221.398326035
1446,60134.795588954,120221.43164970401
1447,60134.828925522,120221.46498627201
1448,60134.862271315,120221.498332065
1449,60134.895588549,120221.53164929901
1450,60134.928926634,120221.56498738402
1451,60134.962264061,120221.59832481101
1452,60134.995589347,120221.63165009701
1453,60135.028911634,120221.66497238401
1454,60135.062249877,120221.69831062702
1455,60135.095585704,120221.73164645402
1456,60135.128922656,120221.764983406
1457,60135.162246359,120221.79830710901
1458,60135.195577977,120221.83163872702
1459,60135.228914972,120221.86497572201
1460,60135.262230508,120221.89829125801
1461,60135.295572628,120221.931633378
1462,60135.32889757,120221.96495832001
1463,60135.362234359,120221.99829510902
1464,60135.395559439,120222.03162018901
1465,60135.428890804,120222.06495155401
1466,60135.462234301,120222.09829505101
1467,60135.495562584,120222.13162333402
1468,60135.528896246,120222.16495699601
1469,60135.562228154,120222.19828890401
1470,60135.595543901,120222.23160465101
1471,60135.628891475,120222.264952225
1472,60135.662210931,120222.29827168101
1473,60135.695539469,120222.33160021901
1474,60135.728873919,120222.364934669
1475,60135.762196623,120222.39825737302
1476,60135.795546656,120222.431607406
1477,60135.828878903,120222.464939653
1478,60135.862210935,120222.498271685
1479,60135.895527222,120222.53158797201
1480,60135.928868464,120222.56492921402
1481,60135.962185378,120222.59824612801
1482,60135.995521658,120222.63158240801
1483,60136.028865779,120222.66492652902
1484,60136.062177652,120222.69823840201
1485,60136.095523435,120222.731584185
1486,60136.128859013,120222.76491976301
1487,60136.162174755,120222.798235505
1488,60136.195517085,120222.83157783501
1489,60136.228851117,120222.86491186701
1490,60136.262177863,120222.89823861301
1491,60136.295497506,120222.93155825601
1492,60136.328840298,120222.96490104802
1493,60136.36216255,120222.9982233
1494,60136.395496202,120223.03155695202
1495,60136.428821911,120223.06488266101
1496,60136.462150396,120223.09821114602
1497,60136.495484314,120223.13154506401
1498,60136.528816925,120223.16487767501
1499,60136.562161634,120223.198222384
1500,60136.595483926,120223.231544676
1501,60136.628807505,120223.264868255
1502,60136.662138294,120223.29819904402
1503,60136.695482535,120223.331543285
1504,60136.72880853,120223.36486928002
1505,60136.762148022,120223.398208772
1506,60136.795475602,120223.431536352
1507,60136.828801509,120223.46486225902
1508,60136.862140715,120223.498201465
1509,60136.895458247,120223.53151899701
1510,60136.928788868,120223.56484961801
1511,60136.962130432,120223.59819118201
1512,60136.99546393,120223.63152468001
1513,60137.02879993,120223.66486068
1514,60137.062122417,120223.69818316701
1515,60137.095452251,120223.73151300101
1516,60137.128774947,120223.76483569702
1517,60137.162110987,120223.79817173701
1518,60137.195449392,120223.83151014202
1519,60137.228778432,120223.864839182
1520,60137.262102377,120223.89816312701
1521,60137.295437672,120223.93149842201
1522,60137.328779421,120223.96484017101
1523,60137.362103118,120223.998163868
1524,60137.395435116,120224.03149586602
1525,60137.428768104,120224.06482885401
1526,60137.462100394,120224.09816114401
1527,60137.495425258,120224.131486008
1528,60137.528750381,120224.16481113102
1529,60137.562094204,120224.198154954
1530,60137.595414077,120224.23147482701
1531,60137.628747614,120224.26480836401
1532,60137.662078486,120224.29813923601
1533,60137.695422983,120224.33148373301
1534,60137.728753597,120224.364814347
1535,60137.76207547,120224.39813622
1536,60137.795409961,120224.43147071102
1537,60137.828744166,120224.464804916
1538,60137.862080614,120224.49814136402
1539,60137.895401402,120224.53146215201
1540,60137.92874031,120224.56480106001
1541,60137.962071696,120224.598132446
1542,60137.995398437,120224.63145918702
1543,60138.028720269,120224.664781019
1544,60138.062058967,120224.69811971701
1545,60138.09538855,120224.73144930002
1546,60138.128712164,120224.764772914
1547,60138.162055372,120224.79811612201
1548,60138.19538082,120224.83144157002
1549,60138.228710736,120224.86477148601
1550,60138.262048934,120224.898109684
1551,60138.295368829,120224.93142957901
1552,60138.32871049,120224.96477124002
1553,60138.362030237,120224.998090987
1554,60138.39536452,120225.03142527002
1555,60138.428692266,120225.06475301602
1556,60138.462038007,120225.09809875701
1557,60138.495371503,120225.13143225301
1558,60138.528691411,120225.16475216101
1559,60138.562032324,120225.19809307401
1560,60138.595362992,120225.231423742
1561,60138.628691235,120225.264751985
1562,60138.66202427,120225.29808502001
1563,60138.695361057,120225.331421807
1564,60138.728681967,120225.364742717
1565,60138.762017462,120225.39807821202
1566,60138.795348455,120225.43140920502
1567,60138.828685992,120225.46474674201
1568,60138.862004735,120225.49806548501
1569,60138.895338438,120225.53139918801
1570,60138.928660723,120225.56472147301
1571,60138.962001794,120225.59806254401
1572,60138.995323665,120225.63138441501
1573,60139.028659202,120225.66471995201
1574,60139.062005319,120225.69806606902
1575,60139.095322647,120225.73138339701
1576,60139.128659639,120225.76472038901
1577,60139.161981677,120225.79804242702
1578,60139.19532667,120225.83138742001
1579,60139.228653707,120225.86471445701
1580,60139.261984201,120225.89804495101
1581,60139.295305852,120225.93136660202
1582,60139.328635018,120225.96469576801
1583,60139.361965588,120225.99802633801
1584,60139.395312005,120226.03137275501
1585,60139.428639492,120226.06470024202
1586,60139.461960242,120226.09802099201
1587,60139.495294896,120226.13135564601
1588,60139.528631062,120226.16469181201
1589,60139.561962508,120226.19802325801
1590,60139.595292918,120226.231353668
1591,60139.628626653,120226.26468740302
1592,60139.661954697,120226.29801544701
1593,60139.695277654,120226.33133840401
1594,60139.728616932,120226.36467768201
1595,60139.761951558,120226.39801230801
1596,60139.795270878,120226.431331628
1597,60139.828612295,120226.464673045
1598,60139.861940447,120226.498001197
1599,60139.895281321,120226.53134207102
1600,60139.928601075,120226.56466182502
1601,60139.961947445,120226.59800819501
1602,60139.995275234,120226.63133598401
1603,60140.028597183,120226.66465793301
1604,60140.061924722,120226.69798547201
1605,60140.095253338,120226.73131408801
1606,60140.128594958,120226.76465570802
1607,60140.161923658,120226.79798440801
1608,60140.195262655,120226.831323405
1609,60140.228578187,120226.86463893701
1610,60140.261924856,120226.89798560602
1611,60140.295246516,120226.931307266
1612,60140.328585261,120226.96464601101
1613,60140.361909964,120226.997970714
1614,60140.395237082,120227.031297832
1615,60140.42857641,120227.06463716002
1616,60140.461904903,120227.09796565301
1617,60140.495240022,120227.13130077202
1618,60140.528572224,120227.16463297402
1619,60140.561903719,120227.197964469
1620,60140.595218621,120227.23127937102
1621,60140.6285534,120227.26461415002
1622,60140.6619004,120227.29796115
1623,60140.695231428,120227.33129217802
1624,60140.728563387,120227.364624137
1625,60140.761879333,120227.397940083
1626,60140.795222331,120227.43128308101
1627,60140.82854061,120227.46460136
1628,60140.861878193,120227.49793894301
1629,60140.895209554,120227.53127030401
1630,60140.928543277,120227.56460402701
1631,60140.961867145,120227.59792789501
1632,60140.995214641,120227.631275391
1633,60141.028528175,120227.664588925
