accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,variant,fault,model,data_type,subset_accuracy,hamming_loss,f1_micro
0.9696969696969696,0.9684729064039408,0.9594202898550726,0.963784904279966,0.9696372592924316,0.9696969696969696,0.9695491680615448,airpods_gyro,poor_stance,LightGBM,airpods_gyro,,,
0.9797979797979798,0.9760869565217392,0.9760869565217392,0.9760869565217392,0.9797979797979798,0.9797979797979798,0.9797979797979798,airpods_gyro,poor_stance,RandomForest,airpods_gyro,,,
0.9696969696969696,0.9684729064039408,0.9594202898550726,0.963784904279966,0.9696372592924316,0.9696969696969696,0.9695491680615448,airpods_gyro,poor_stance,MLP,airpods_gyro,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_gyro,good_technique,XGBoost,airpods_gyro,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_gyro,good_technique,LightGBM,airpods_gyro,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_gyro,good_technique,RandomForest,airpods_gyro,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_gyro,good_technique,MLP,airpods_gyro,,,
0.9797979797979798,0.8571428571428572,0.9893617021276596,0.9112903225806452,0.9855699855699857,0.9797979797979798,0.9813728684696428,airpods_quat,heel_lift,XGBoost,airpods_quat,,,
0.9696969696969696,0.8279569892473118,0.8893617021276596,0.8556149732620322,0.972955360052134,0.9696969696969696,0.970993356020094,airpods_quat,heel_lift,LightGBM,airpods_quat,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,airpods_quat,heel_lift,RandomForest,airpods_quat,,,
0.9797979797979798,0.9895833333333331,0.8,0.8697368421052631,0.9802188552188552,0.9797979797979798,0.9773790536948432,airpods_quat,heel_lift,MLP,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,toe_out,XGBoost,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,toe_out,LightGBM,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,toe_out,RandomForest,airpods_quat,,,
0.9797979797979798,0.8946808510638298,0.8946808510638298,0.8946808510638298,0.9797979797979798,0.9797979797979798,0.9797979797979798,airpods_quat,toe_out,MLP,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,toe_in,XGBoost,airpods_quat,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,airpods_quat,toe_in,LightGBM,airpods_quat,,,
0.9797979797979798,0.9895833333333331,0.8,0.8697368421052631,0.9802188552188552,0.9797979797979798,0.9773790536948432,airpods_quat,toe_in,RandomForest,airpods_quat,,,
0.9696969696969696,0.9845360824742267,0.7,0.7778608825729245,0.9706341768197438,0.9696969696969696,0.963441445116838,airpods_quat,toe_in,MLP,airpods_quat,,,
0.9696969696969696,0.9499105545617174,0.9226890756302522,0.935672514619883,0.9691548761316202,0.9696969696969696,0.969224407820899,airpods_quat,weight_shift_to_toes,XGBoost,airpods_quat,,,
0.9696969696969696,0.9273809523809524,0.9525210084033612,0.9394001224239952,0.9709235209235209,0.9696969696969696,0.9701297818008694,airpods_quat,weight_shift_to_toes,LightGBM,airpods_quat,,,
0.9595959595959596,0.9410919540229884,0.8869747899159663,0.9114490161001788,0.9586090792987344,0.9595959595959596,0.9582768652536092,airpods_quat,weight_shift_to_toes,RandomForest,airpods_quat,,,
0.9393939393939394,0.8752100840336134,0.8752100840336134,0.8752100840336134,0.9393939393939394,0.9393939393939394,0.9393939393939394,airpods_quat,weight_shift_to_toes,MLP,airpods_quat,,,
0.9797979797979798,0.9896907216494846,0.75,0.828125,0.9802145162969904,0.9797979797979798,0.9765361952861954,airpods_quat,knee_valgus,XGBoost,airpods_quat,,,
0.98989898989899,0.9947916666666669,0.875,0.925953627524308,0.9900042087542088,0.98989898989899,0.9892039316123086,airpods_quat,knee_valgus,LightGBM,airpods_quat,,,
0.9797979797979798,0.9896907216494846,0.75,0.828125,0.9802145162969904,0.9797979797979798,0.9765361952861954,airpods_quat,knee_valgus,RandomForest,airpods_quat,,,
0.9595959595959596,0.4797979797979798,0.5,0.4896907216494845,0.9208244056728904,0.9595959595959596,0.93981047589295,airpods_quat,knee_valgus,MLP,airpods_quat,,,
0.98989898989899,0.99468085106383,0.9166666666666669,0.9518716577540108,0.990006447453256,0.98989898989899,0.9894668611246152,airpods_quat,knee_varus,XGBoost,airpods_quat,,,
0.98989898989899,0.99468085106383,0.9166666666666669,0.9518716577540108,0.990006447453256,0.98989898989899,0.9894668611246152,airpods_quat,knee_varus,LightGBM,airpods_quat,,,
0.9797979797979798,0.9894736842105264,0.8333333333333333,0.8946808510638298,0.9802232854864432,0.9797979797979798,0.977885235332044,airpods_quat,knee_varus,RandomForest,airpods_quat,,,
0.9797979797979798,0.9112903225806452,0.9112903225806452,0.9112903225806452,0.9797979797979798,0.9797979797979798,0.9797979797979798,airpods_quat,knee_varus,MLP,airpods_quat,,,
0.9696969696969696,0.9821428571428572,0.9166666666666669,0.9454545454545454,0.9707792207792209,0.9696969696969696,0.968595041322314,airpods_quat,excessive_knee_travel,XGBoost,airpods_quat,,,
0.9696969696969696,0.9821428571428572,0.9166666666666669,0.9454545454545454,0.9707792207792209,0.9696969696969696,0.968595041322314,airpods_quat,excessive_knee_travel,LightGBM,airpods_quat,,,
0.9797979797979798,0.9879518072289156,0.9444444444444444,0.964490674318508,0.9802847754654984,0.9797979797979798,0.9793269857832269,airpods_quat,excessive_knee_travel,RandomForest,airpods_quat,,,
0.8888888888888888,0.8108552631578947,0.8240740740740741,0.8171898606681216,0.8914473684210525,0.8888888888888888,0.8900453248279335,airpods_quat,excessive_knee_travel,MLP,airpods_quat,,,
0.9797979797979798,0.9861111111111112,0.9655172413793104,0.9751006036217305,0.9803591470258136,0.9797979797979798,0.9795794971851308,airpods_quat,butt_wink,XGBoost,airpods_quat,,,
0.9696969696969696,0.9680583501006036,0.9583743842364532,0.9630459126539752,0.9696207548320226,0.9696969696969696,0.969538611195946,airpods_quat,butt_wink,LightGBM,airpods_quat,,,
0.9797979797979798,0.9861111111111112,0.9655172413793104,0.9751006036217305,0.9803591470258136,0.9797979797979798,0.9795794971851308,airpods_quat,butt_wink,RandomForest,airpods_quat,,,
0.98989898989899,0.9929577464788732,0.9827586206896552,0.9876819708846584,0.9900412576468914,0.98989898989899,0.989846203731982,airpods_quat,butt_wink,MLP,airpods_quat,,,
0.9696969696969696,0.8229166666666666,0.7447368421052631,0.7778608825729245,0.966540404040404,0.9696969696969696,0.9676117948369258,airpods_quat,lumbar_extension,XGBoost,airpods_quat,,,
0.9595959595959596,0.7394736842105263,0.7394736842105263,0.7394736842105263,0.9595959595959596,0.9595959595959596,0.9595959595959596,airpods_quat,lumbar_extension,LightGBM,airpods_quat,,,
0.9696969696969696,0.9846938775510204,0.625,0.6922279792746113,0.9706246134817564,0.9696969696969696,0.9608415763856176,airpods_quat,lumbar_extension,RandomForest,airpods_quat,,,
0.9595959595959596,0.4797979797979798,0.5,0.4896907216494845,0.9208244056728904,0.9595959595959596,0.93981047589295,airpods_quat,lumbar_extension,MLP,airpods_quat,,,
0.9797979797979798,0.988095238095238,0.9411764705882352,0.9627259036144578,0.9802789802789804,0.9797979797979798,0.9792883655835464,airpods_quat,hip_shift,XGBoost,airpods_quat,,,
0.9797979797979798,0.988095238095238,0.9411764705882352,0.9627259036144578,0.9802789802789804,0.9797979797979798,0.9792883655835464,airpods_quat,hip_shift,LightGBM,airpods_quat,,,
0.9595959595959596,0.9488095238095238,0.9056671449067432,0.9254518072289156,0.9589706589706588,0.9595959595959596,0.9585767311670926,airpods_quat,hip_shift,RandomForest,airpods_quat,,,
0.9191919191919192,0.8702380952380953,0.834648493543759,0.8509036144578312,0.9163540163540164,0.9191919191919192,0.9171534623341852,airpods_quat,hip_shift,MLP,airpods_quat,,,
0.9797979797979798,0.984375,0.972972972972973,0.9781746031746033,0.9804292929292928,0.9797979797979798,0.9796777296777296,airpods_quat,forward_lean,XGBoost,airpods_quat,,,
0.98989898989899,0.992063492063492,0.9864864864864864,0.9891506849315068,0.9900593233926568,0.98989898989899,0.989870208938702,airpods_quat,forward_lean,LightGBM,airpods_quat,,,
0.9696969696969696,0.976923076923077,0.9594594594594594,0.9670622158145724,0.9710955710955712,0.9696969696969696,0.9694146746381416,airpods_quat,forward_lean,RandomForest,airpods_quat,,,
0.9292929292929292,0.9204545454545454,0.9435483870967742,0.92687559354226,0.9405417814508724,0.9292929292929292,0.9302330043070784,airpods_quat,forward_lean,MLP,airpods_quat,,,
0.9595959595959596,0.9375,0.8788014311270125,0.9051724137931034,0.9584481175390268,0.9595959595959596,0.9581446650412166,airpods_quat,chest_collapse,XGBoost,airpods_quat,,,
0.9595959595959596,0.9375,0.8788014311270125,0.9051724137931034,0.9584481175390268,0.9595959595959596,0.9581446650412166,airpods_quat,chest_collapse,LightGBM,airpods_quat,,,
0.9696969696969696,0.9831460674157304,0.8846153846153846,0.9262111801242237,0.9707184201566224,0.9696969696969696,0.9679804253717296,airpods_quat,chest_collapse,RandomForest,airpods_quat,,,
0.9595959595959596,0.9375,0.8788014311270125,0.9051724137931034,0.9584481175390268,0.9595959595959596,0.9581446650412166,airpods_quat,chest_collapse,MLP,airpods_quat,,,
0.9797979797979798,0.9864864864864864,0.962962962962963,0.9739199157007375,0.9803439803439804,0.9797979797979798,0.9795478494108631,airpods_quat,shallow_depth,XGBoost,airpods_quat,,,
0.9797979797979798,0.9864864864864864,0.962962962962963,0.9739199157007375,0.9803439803439804,0.9797979797979798,0.9795478494108631,airpods_quat,shallow_depth,LightGBM,airpods_quat,,,
0.9797979797979798,0.9864864864864864,0.962962962962963,0.9739199157007375,0.9803439803439804,0.9797979797979798,0.9795478494108631,airpods_quat,shallow_depth,RandomForest,airpods_quat,,,
0.9595959595959596,0.9736842105263156,0.925925925925926,0.9464864864864866,0.9617224880382774,0.9595959595959596,0.9585257985257988,airpods_quat,shallow_depth,MLP,airpods_quat,,,
0.9696969696969696,0.9838709677419356,0.8333333333333333,0.8918032786885246,0.9706744868035192,0.9696969696969696,0.9669150521609536,airpods_quat,excessive_depth,XGBoost,airpods_quat,,,
0.9797979797979798,0.9891304347826086,0.8888888888888888,0.9320054945054944,0.9802371541501976,0.9797979797979798,0.9786463536463538,airpods_quat,excessive_depth,LightGBM,airpods_quat,,,
0.9696969696969696,0.9838709677419356,0.8333333333333333,0.8918032786885246,0.9706744868035192,0.9696969696969696,0.9669150521609536,airpods_quat,excessive_depth,RandomForest,airpods_quat,,,
0.9595959595959596,0.9122670807453416,0.8277777777777777,0.864010989010989,0.9573687182382834,0.9595959595959596,0.9572927072927072,airpods_quat,excessive_depth,MLP,airpods_quat,,,
0.9797979797979798,0.9891304347826086,0.8888888888888888,0.9320054945054944,0.9802371541501976,0.9797979797979798,0.9786463536463538,airpods_quat,weak_bracing,XGBoost,airpods_quat,,,
0.9797979797979798,0.9891304347826086,0.8888888888888888,0.9320054945054944,0.9802371541501976,0.9797979797979798,0.9786463536463538,airpods_quat,weak_bracing,LightGBM,airpods_quat,,,
0.9797979797979798,0.9891304347826086,0.8888888888888888,0.9320054945054944,0.9802371541501976,0.9797979797979798,0.9786463536463538,airpods_quat,weak_bracing,RandomForest,airpods_quat,,,
0.9797979797979798,0.9891304347826086,0.8888888888888888,0.9320054945054944,0.9802371541501976,0.9797979797979798,0.9786463536463538,airpods_quat,weak_bracing,MLP,airpods_quat,,,
0.98989898989899,0.9583333333333331,0.994318181818182,0.9754037267080746,0.9907407407407408,0.98989898989899,0.9900897170462388,airpods_quat,poor_breathing,XGBoost,airpods_quat,,,
0.98989898989899,0.9583333333333331,0.994318181818182,0.9754037267080746,0.9907407407407408,0.98989898989899,0.9900897170462388,airpods_quat,poor_breathing,LightGBM,airpods_quat,,,
0.9595959595959596,0.9277777777777778,0.8579545454545454,0.8887640449438202,0.9580246913580246,0.9595959595959596,0.9578027465667914,airpods_quat,poor_breathing,RandomForest,airpods_quat,,,
0.9797979797979798,0.9230769230769232,0.9886363636363636,0.9525862068965516,0.9829059829059827,0.9797979797979798,0.9805236270753512,airpods_quat,poor_breathing,MLP,airpods_quat,,,
0.98989898989899,0.9944444444444444,0.95,0.9708909144369302,0.9900112233445568,0.98989898989899,0.989661388955714,airpods_quat,dropping_too_fast,XGBoost,airpods_quat,,,
0.98989898989899,0.9944444444444444,0.95,0.9708909144369302,0.9900112233445568,0.98989898989899,0.989661388955714,airpods_quat,dropping_too_fast,LightGBM,airpods_quat,,,
0.9797979797979798,0.989010989010989,0.9,0.9388888888888888,0.9802419802419804,0.9797979797979798,0.9787878787878788,airpods_quat,dropping_too_fast,RandomForest,airpods_quat,,,
0.98989898989899,0.9944444444444444,0.95,0.9708909144369302,0.9900112233445568,0.98989898989899,0.989661388955714,airpods_quat,dropping_too_fast,MLP,airpods_quat,,,
0.9696969696969696,0.9845360824742267,0.7,0.7778608825729245,0.9706341768197438,0.9696969696969696,0.963441445116838,airpods_quat,unintentional_pause,XGBoost,airpods_quat,,,
0.9797979797979798,0.9895833333333331,0.8,0.8697368421052631,0.9802188552188552,0.9797979797979798,0.9773790536948432,airpods_quat,unintentional_pause,LightGBM,airpods_quat,,,
0.9696969696969696,0.9845360824742267,0.7,0.7778608825729245,0.9706341768197438,0.9696969696969696,0.963441445116838,airpods_quat,unintentional_pause,RandomForest,airpods_quat,,,
0.9696969696969696,0.8644736842105263,0.7946808510638298,0.8253968253968254,0.967384370015949,0.9696969696969696,0.9680936347603014,airpods_quat,unintentional_pause,MLP,airpods_quat,,,
0.9797979797979798,0.988095238095238,0.9411764705882352,0.9627259036144578,0.9802789802789804,0.9797979797979798,0.9792883655835464,airpods_quat,asymmetrical_pattern,XGBoost,airpods_quat,,,
0.9797979797979798,0.988095238095238,0.9411764705882352,0.9627259036144578,0.9802789802789804,0.9797979797979798,0.9792883655835464,airpods_quat,asymmetrical_pattern,LightGBM,airpods_quat,,,
0.9696969696969696,0.9567018072289156,0.9350789096126256,0.9454545454545454,0.9693090543994158,0.9696969696969696,0.9693296602387512,airpods_quat,asymmetrical_pattern,RandomForest,airpods_quat,,,
0.9393939393939394,0.8934720229555236,0.8934720229555236,0.8934720229555236,0.9393939393939394,0.9393939393939394,0.9393939393939394,airpods_quat,asymmetrical_pattern,MLP,airpods_quat,,,
0.9696969696969696,0.9603889943074004,0.9688405797101448,0.9644609309560848,0.9702001035018112,0.9696969696969696,0.9698347601901508,airpods_quat,poor_stance,XGBoost,airpods_quat,,,
0.9595959595959596,0.9726027397260274,0.9333333333333332,0.9502012072434608,0.9618098796180988,0.9595959595959596,0.9587220291445644,airpods_quat,poor_stance,LightGBM,airpods_quat,,,
0.9494949494949496,0.9537037037037036,0.9260869565217392,0.9384098544232922,0.9500561167227836,0.9494949494949496,0.948703156989831,airpods_quat,poor_stance,RandomForest,airpods_quat,,,
0.9292929292929292,0.9282407407407408,0.9021739130434784,0.9137737961926092,0.9291526374859708,0.9292929292929292,0.9281844197857636,airpods_quat,poor_stance,MLP,airpods_quat,,,
0.9797979797979798,0.9895833333333331,0.8,0.8697368421052631,0.9802188552188552,0.9797979797979798,0.9773790536948432,airpods_quat,good_technique,XGBoost,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,good_technique,LightGBM,airpods_quat,,,
0.9797979797979798,0.9895833333333331,0.8,0.8697368421052631,0.9802188552188552,0.9797979797979798,0.9773790536948432,airpods_quat,good_technique,RandomForest,airpods_quat,,,
0.98989898989899,0.9947368421052633,0.9,0.9417989417989416,0.9900053163211058,0.98989898989899,0.9893645449201004,airpods_quat,good_technique,MLP,airpods_quat,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,heel_lift,XGBoost,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,heel_lift,LightGBM,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,heel_lift,RandomForest,combined_acc,,,
0.979591836734694,0.8946236559139785,0.8946236559139785,0.8946236559139785,0.979591836734694,0.979591836734694,0.979591836734694,combined_acc,heel_lift,MLP,combined_acc,,,
0.9897959183673468,0.99468085106383,0.9,0.9417706476530006,0.9899044724272688,0.9897959183673468,0.9892563085840396,combined_acc,toe_out,XGBoost,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,toe_out,LightGBM,combined_acc,,,
0.9897959183673468,0.99468085106383,0.9,0.9417706476530006,0.9899044724272688,0.9897959183673468,0.9892563085840396,combined_acc,toe_out,RandomForest,combined_acc,,,
0.9489795918367347,0.4744897959183674,0.5,0.4869109947643979,0.9005622657226156,0.9489795918367347,0.9241371941446735,combined_acc,toe_out,MLP,combined_acc,,,
0.979591836734694,0.9894736842105264,0.8,0.8696808510638299,0.9800214822771214,0.979591836734694,0.9771493703864526,combined_acc,toe_in,XGBoost,combined_acc,,,
0.9897959183673468,0.99468085106383,0.9,0.9417706476530006,0.9899044724272688,0.9897959183673468,0.9892563085840396,combined_acc,toe_in,LightGBM,combined_acc,,,
0.9897959183673468,0.99468085106383,0.9,0.9417706476530006,0.9899044724272688,0.9897959183673468,0.9892563085840396,combined_acc,toe_in,RandomForest,combined_acc,,,
0.9897959183673468,0.9166666666666669,0.9946236559139784,0.951842751842752,0.9914965986394558,0.9897959183673468,0.9902321616607332,combined_acc,toe_in,MLP,combined_acc,,,
0.979591836734694,0.9883720930232558,0.9285714285714286,0.9556561085972852,0.980066445182724,0.979591836734694,0.9789269553975436,combined_acc,weight_shift_to_toes,XGBoost,combined_acc,,,
0.9897959183673468,0.9666666666666668,0.9940476190476192,0.9797646087136072,0.9904761904761904,0.9897959183673468,0.9899412996666764,combined_acc,weight_shift_to_toes,LightGBM,combined_acc,,,
0.9897959183673468,0.9941176470588236,0.9642857142857144,0.9785229015998248,0.9899159663865548,0.9897959183673468,0.9896371434832972,combined_acc,weight_shift_to_toes,RandomForest,combined_acc,,,
0.9693877551020408,0.9497737556561086,0.9226190476190476,0.935568704799474,0.968842921784098,0.9693877551020408,0.968911430449892,combined_acc,weight_shift_to_toes,MLP,combined_acc,,,
0.979591836734694,0.9895833333333331,0.75,0.8280701754385964,0.980017006802721,0.979591836734694,0.9762978875760832,combined_acc,knee_valgus,XGBoost,combined_acc,,,
0.979591836734694,0.9895833333333331,0.75,0.8280701754385964,0.980017006802721,0.979591836734694,0.9762978875760832,combined_acc,knee_valgus,LightGBM,combined_acc,,,
0.979591836734694,0.9895833333333331,0.75,0.8280701754385964,0.980017006802721,0.979591836734694,0.9762978875760832,combined_acc,knee_valgus,RandomForest,combined_acc,,,
0.9489795918367347,0.4793814432989691,0.4946808510638298,0.4869109947643979,0.9196297075531245,0.9489795918367347,0.934074153221498,combined_acc,knee_valgus,MLP,combined_acc,,,
0.9591836734693876,0.9791666666666669,0.6666666666666666,0.7393617021276595,0.9608843537414966,0.9591836734693876,0.949413808076422,combined_acc,knee_varus,XGBoost,combined_acc,,,
0.9591836734693876,0.9791666666666669,0.6666666666666666,0.7393617021276595,0.9608843537414966,0.9591836734693876,0.949413808076422,combined_acc,knee_varus,LightGBM,combined_acc,,,
0.9693877551020408,0.9842105263157894,0.75,0.8253119429590018,0.9703544575725028,0.9693877551020408,0.9645312670522757,combined_acc,knee_varus,RandomForest,combined_acc,,,
0.979591836734694,0.911231884057971,0.911231884057971,0.911231884057971,0.979591836734694,0.979591836734694,0.979591836734694,combined_acc,knee_varus,MLP,combined_acc,,,
0.9693877551020408,0.941039307128581,0.959722222222222,0.9500254971953086,0.970332703367823,0.9693877551020408,0.9697051691660856,combined_acc,excessive_knee_travel,XGBoost,combined_acc,,,
0.9897959183673468,0.9938271604938272,0.9722222222222222,0.982608695652174,0.9899218946837994,0.9897959183673468,0.989681835467106,combined_acc,excessive_knee_travel,LightGBM,combined_acc,,,
0.979591836734694,0.9878048780487804,0.9444444444444444,0.9644153957879448,0.9800895968143356,0.979591836734694,0.979117572955108,combined_acc,excessive_knee_travel,RandomForest,combined_acc,,,
0.9489795918367347,0.9705882352941176,0.8611111111111112,0.9042033235581624,0.9519807923169268,0.9489795918367347,0.9456380792786324,combined_acc,excessive_knee_travel,MLP,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,butt_wink,XGBoost,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,butt_wink,LightGBM,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,butt_wink,RandomForest,combined_acc,,,
0.9897959183673468,0.9838709677419356,0.9926470588235294,0.9880995749848208,0.990125082290981,0.9897959183673468,0.9898417654857936,combined_acc,butt_wink,MLP,combined_acc,,,
0.9693877551020408,0.9845360824742267,0.625,0.6921465968586388,0.9703345255628024,0.9693877551020408,0.9604444919328988,combined_acc,lumbar_extension,XGBoost,combined_acc,,,
0.979591836734694,0.9895833333333331,0.75,0.8280701754385964,0.980017006802721,0.979591836734694,0.9762978875760832,combined_acc,lumbar_extension,LightGBM,combined_acc,,,
0.979591836734694,0.9895833333333331,0.75,0.8280701754385964,0.980017006802721,0.979591836734694,0.9762978875760832,combined_acc,lumbar_extension,RandomForest,combined_acc,,,
0.9591836734693876,0.4795918367346938,0.5,0.4895833333333333,0.920033319450229,0.9591836734693876,0.9392006802721088,combined_acc,lumbar_extension,MLP,combined_acc,,,
0.979591836734694,0.988095238095238,0.9375,0.9606425702811244,0.9800777453838678,0.979591836734694,0.9790345053684124,combined_acc,hip_shift,XGBoost,combined_acc,,,
0.9591836734693876,0.9464285714285714,0.9001524390243902,0.9212851405622492,0.9584548104956268,0.9591836734693876,0.9580690107368248,combined_acc,hip_shift,LightGBM,combined_acc,,,
0.9591836734693876,0.9767441860465116,0.875,0.9166666666666666,0.9610821072615092,0.9591836734693876,0.956754130223518,combined_acc,hip_shift,RandomForest,combined_acc,,,
0.8775510204081632,0.8194444444444444,0.6753048780487805,0.7151162790697674,0.8662131519274376,0.8775510204081632,0.8599905078310394,combined_acc,hip_shift,MLP,combined_acc,,,
0.9693877551020408,0.9765625,0.9594594594594594,0.9668732394366196,0.9708227040816326,0.9693877551020408,0.9691083644725496,combined_acc,forward_lean,XGBoost,combined_acc,,,
0.9897959183673468,0.9919354838709676,0.9864864864864864,0.9890856442811002,0.989960500329164,0.9897959183673468,0.9897675074038972,combined_acc,forward_lean,LightGBM,combined_acc,,,
0.9591836734693876,0.9619047619047618,0.951262738147984,0.9560931899641576,0.9595724003887268,0.9591836734693876,0.9589459439689856,combined_acc,forward_lean,RandomForest,combined_acc,,,
0.9285714285714286,0.9260752688172044,0.9213557820115196,0.9235995099677023,0.928379416282642,0.9285714285714286,0.9283725518272796,combined_acc,forward_lean,MLP,combined_acc,,,
0.9693877551020408,0.946705426356589,0.9171945701357468,0.9312280701754384,0.9687747191900016,0.9693877551020408,0.9688650196920874,combined_acc,chest_collapse,XGBoost,combined_acc,,,
0.979591836734694,0.9556561085972852,0.9556561085972852,0.9556561085972852,0.979591836734694,0.979591836734694,0.979591836734694,combined_acc,chest_collapse,LightGBM,combined_acc,,,
0.9693877551020408,0.946705426356589,0.9171945701357468,0.9312280701754384,0.9687747191900016,0.9693877551020408,0.9688650196920874,combined_acc,chest_collapse,RandomForest,combined_acc,,,
0.9591836734693876,0.8823529411764706,0.976470588235294,0.9212851405622492,0.9687875150060024,0.9591836734693876,0.9614129989345136,combined_acc,chest_collapse,MLP,combined_acc,,,
0.9897959183673468,0.9930555555555556,0.9814814814814814,0.9870695342393456,0.989937641723356,0.9897959183673468,0.9897353320533914,combined_acc,shallow_depth,XGBoost,combined_acc,,,
0.9897959183673468,0.9930555555555556,0.9814814814814814,0.9870695342393456,0.989937641723356,0.9897959183673468,0.9897353320533914,combined_acc,shallow_depth,LightGBM,combined_acc,,,
0.9897959183673468,0.9930555555555556,0.9814814814814814,0.9870695342393456,0.989937641723356,0.9897959183673468,0.9897353320533914,combined_acc,shallow_depth,RandomForest,combined_acc,,,
0.9693877551020408,0.95,0.9788732394366196,0.962892843619841,0.9724489795918368,0.9693877551020408,0.9698629925275676,combined_acc,shallow_depth,MLP,combined_acc,,,
0.9591836734693876,0.978494623655914,0.7777777777777778,0.8461538461538461,0.9609392143954356,0.9591836734693876,0.9538013007400764,combined_acc,excessive_depth,XGBoost,combined_acc,,,
0.979591836734694,0.989010989010989,0.8888888888888888,0.9319444444444444,0.98004036779547,0.979591836734694,0.9784297052154196,combined_acc,excessive_depth,LightGBM,combined_acc,,,
0.9591836734693876,0.978494623655914,0.7777777777777778,0.8461538461538461,0.9609392143954356,0.9591836734693876,0.9538013007400764,combined_acc,excessive_depth,RandomForest,combined_acc,,,
0.9285714285714286,0.9635416666666669,0.6111111111111112,0.6628992628992629,0.933779761904762,0.9285714285714286,0.9071955071955072,combined_acc,excessive_depth,MLP,combined_acc,,,
0.979591836734694,0.989010989010989,0.8888888888888888,0.9319444444444444,0.98004036779547,0.979591836734694,0.9784297052154196,combined_acc,weak_bracing,XGBoost,combined_acc,,,
0.979591836734694,0.9388264669163544,0.9388264669163544,0.9388264669163544,0.979591836734694,0.979591836734694,0.979591836734694,combined_acc,weak_bracing,LightGBM,combined_acc,,,
0.9897959183673468,0.9944444444444444,0.9444444444444444,0.967794939204732,0.9899092970521542,0.9897959183673468,0.989524301340648,combined_acc,weak_bracing,RandomForest,combined_acc,,,
0.9081632653061223,0.4540816326530612,0.5,0.4759358288770053,0.8247605164514785,0.9081632653061223,0.8644548728582342,combined_acc,weak_bracing,MLP,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,poor_breathing,XGBoost,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,poor_breathing,LightGBM,combined_acc,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,combined_acc,poor_breathing,RandomForest,combined_acc,,,
0.9591836734693876,0.9208333333333334,0.8443181818181817,0.877652933832709,0.957312925170068,0.9591836734693876,0.9571454049784708,combined_acc,poor_breathing,MLP,combined_acc,,,
0.979591836734694,0.9888888888888888,0.9,0.9388264669163544,0.9800453514739228,0.979591836734694,0.9785727024892352,combined_acc,dropping_too_fast,XGBoost,combined_acc,,,
0.9897959183673468,0.99438202247191,0.95,0.9708593517692536,0.989910570969961,0.9897959183673468,0.9895562149926876,combined_acc,dropping_too_fast,LightGBM,combined_acc,,,
0.9897959183673468,0.99438202247191,0.95,0.9708593517692536,0.989910570969961,0.9897959183673468,0.9895562149926876,combined_acc,dropping_too_fast,RandomForest,combined_acc,,,
0.979591836734694,0.9443181818181818,0.9443181818181818,0.9443181818181818,0.979591836734694,0.979591836734694,0.979591836734694,combined_acc,dropping_too_fast,MLP,combined_acc,,,
0.979591836734694,0.9894736842105264,0.8,0.8696808510638299,0.9800214822771214,0.979591836734694,0.9771493703864526,combined_acc,unintentional_pause,XGBoost,combined_acc,,,
0.9897959183673468,0.99468085106383,0.9,0.9417706476530006,0.9899044724272688,0.9897959183673468,0.9892563085840396,combined_acc,unintentional_pause,LightGBM,combined_acc,,,
